ADAPT_COMM,ADVANCE$,ADVANCE_STEPS_COUNTER$,CFL_COMM,COMM,GHOSTFILL$,GHOSTFILL_AVERAGE,GHOSTFILL_COPY,GHOSTFILL_INTERP,GHOSTFILL_STEP1,GHOSTFILL_STEP2,GHOSTFILL_STEP3,GHOSTPATCH_BUILD,GHOSTPATCH_COMM,GRIDS_PER_PROC$,INIT,INTERIOR,LOCAL,LOCAL_BOUNDARY,LOCAL_BOUNDARY_RATIO,PARTITION,PARTITION_COMM,REGRID$,REMOTE_BOUNDARY,REMOTE_BOUNDARY_RATIO,WALLTIME,jobid,max,mi,min,mj,mx,nout,p,r0,rhoin,tfinal,MaxRSS,AveRSS
1.34764,1.27227,1708,17.3964,0.838232,0.314928,0.0172924,0.182984,0.00908422,0.0924366,0.00552611,0.121255,0.0331435,0.838232,0,0.000141582,0,0.00520833,0,0.00260417,1.13107,1.13107,0.00569775,1,0.00173611,22.3155,4238717,4,4,0,1,16,300,16,0.3,0.4,0.75,8572928.0,128000.0
0.42644,1.71297,2310,16.8501,0.934734,0.406514,0.0194239,0.244884,0.0100798,0.122901,0.0056708,0.156654,0.0426335,0.934734,0,0.000154025,0,0.0117188,0,0.00260417,0.569735,0.569735,0.00668396,1,0.0016276,20.9168,4246575,4,4,0,1,16,300,16,0.4,0.2,0.75,3387392.0,25600.0
0.407941,1.04536,3994,5.63853,0.935187,0.455883,0.0277634,0.264881,0.016804,0.133289,0.00602949,0.183859,0.0464456,0.935187,1,0.000146097,0,0.588542,1,0.00520833,0.477556,0.477556,0.00469729,3,0.00217014,8.97118,4238723,5,4,0,1,8,150,16,0.2,0.05,0.75,2760704.0,3072.0
0.129333,0.670319,901,8.08352,0.265162,0.143773,0.00641033,0.088072,0.00338096,0.0441137,0.00287269,0.0557801,0.0142373,0.265162,0,0.000123658,0,0.0416667,0,0.00390625,0.130099,0.130099,0.00164868,1,0.00325521,9.42726,4246579,3,4,0,1,16,300,8,0.4,0.1,0.75,3043328.0,75776.0
0.216663,4.14579,1679,50.283,1.51174,0.471052,0.0216628,0.296498,0.00921944,0.148358,0.00599757,0.182921,0.044287,1.51174,0,0.000268174,0,0.03125,0,0.0078125,0.20263,0.20263,0.00576396,0,0.00455729,56.8448,4246580,3,4,0,1,32,600,8,0.4,0.2,0.75,2433024.0,47104.0
0.263163,0.324242,429,8.72535,0.138461,0.0739899,0.00378677,0.0427458,0.00216358,0.0218895,0.00255287,0.0282474,0.0072452,0.138461,0,8.4741e-05,0,0.00651042,0,0.0,0.215929,0.215929,0.00148128,0,0.0,9.74801,4238718,3,4,0,1,16,300,16,0.4,0.2,0.75,3530752.0,12288.0
0.116857,0.0915019,339,1.67899,0.0471227,0.0353617,0.00187343,0.0204629,0.00123048,0.0104638,0.00132045,0.0140011,0.00342142,0.0471227,0,7.98597e-05,0,0.015625,0,0.00520833,0.12114,0.12114,0.000837923,0,0.00520833,2.09405,4238719,3,4,0,1,8,150,8,0.3,0.4,0.75,2494464.0,582656.0
0.885868,34.5751,14832,63.8142,8.24756,4.22972,0.073679,2.80063,0.0313778,1.38983,0.0128723,1.54029,0.429857,8.24756,1,0.000624537,0,1.29688,1,0.0,0.185505,0.185505,0.013646,4,0.0,111.966,4238720,4,4,0,1,32,600,8,0.3,0.025,0.75,10571776.0,553984.0
0.162938,0.0598319,215,1.74618,0.0329,0.0242324,0.00128702,0.0132381,0.000888272,0.00686833,0.0012415,0.00926126,0.00228439,0.0329,0,6.23275e-05,0,0.00520833,0,0.0,0.148163,0.148163,0.000723731,0,0.0,2.17708,4238721,3,4,0,1,8,150,16,0.3,0.025,0.75,2727936.0,13312.0
1.25999,3.17586,4293,15.458,2.19139,0.747979,0.0367597,0.455966,0.0182148,0.22762,0.00656344,0.291537,0.0785889,2.19139,1,0.000243118,0,0.554688,1,0.0104167,0.85294,0.85294,0.0116489,2,0.00477431,23.7068,4238716,4,4,0,1,16,300,8,0.3,0.05,0.75,8437760.0,216064.0
0.297367,1.45578,593,53.0718,0.691521,0.180923,0.00991991,0.106116,0.00478418,0.0542194,0.005165,0.068997,0.0165896,0.691521,0,0.000132549,0,0.00651042,0,0.00260417,0.267035,0.267035,0.00290839,0,0.00260417,55.9735,4246574,3,4,0,1,32,600,16,0.2,0.1,0.75,2850816.0,200704.0
0.331983,0.276273,1039,3.21861,0.17071,0.117487,0.00658947,0.0679732,0.00413694,0.0343414,0.00278329,0.0467521,0.0121375,0.17071,0,9.23984e-05,0,0.0117188,0,0.00260417,0.394318,0.394318,0.00272442,1,0.00260417,4.51547,4238709,4,4,0,1,8,150,16,0.3,0.05,0.75,765952.0,0.0
0.774163,7.55807,10171,31.3874,6.80352,1.82946,0.0847509,1.10691,0.0422671,0.551382,0.0128873,0.70084,0.192988,6.80352,1,0.00028859,0,0.955729,1,0.00390625,1.12305,1.12305,0.0260497,3,0.00130208,49.5219,4246569,5,4,0,1,16,300,16,0.3,0.1,0.75,65536.0,0.0
0.268236,3.36056,1364,51.5405,1.32422,0.381669,0.0167681,0.240838,0.00743053,0.120898,0.00567314,0.147642,0.0353116,1.32422,0,0.000255329,0,0.0260417,0,0.00520833,0.173517,0.173517,0.00414536,0,0.00520833,57.0642,4238710,3,4,0,1,32,600,8,0.3,0.1,0.75,3248128.0,41984.0
0.601844,18.0223,23824,13.8027,17.1078,4.26999,0.209613,2.62773,0.101303,1.30831,0.0179579,1.66985,0.453061,17.1078,2,0.000601273,0,2.16406,2,0.00911458,1.01372,1.01372,0.0768442,8,0.00262897,54.9308,4238707,5,4,0,1,16,300,8,0.4,0.2,0.75,3817472.0,9216.0
0.495927,11.2631,15049,20.7199,9.53513,2.78029,0.146895,1.66542,0.0718204,0.829404,0.0146167,1.08191,0.296025,9.53513,1,0.000512243,0,1.20312,1,0.00520833,0.918463,0.918463,0.0443416,5,0.00182292,45.7827,4246570,5,4,0,1,16,300,8,0.2,0.1,0.75,3461120.0,37888.0
0.905175,276.956,117435,26.7482,99.4189,35.8,0.220422,25.704,0.0945963,13.1569,0.136988,12.9502,4.84257,99.4189,6,0.00145132,0,5.44271,5,0.0150608,0.379531,0.379531,0.0735799,14,0.00856275,440.336,4238702,5,4,0,1,32,600,8,0.2,0.025,0.75,13316096.0,311296.0
0.29,0.252846,950,3.24473,0.144669,0.107123,0.00561268,0.062251,0.00361299,0.0314306,0.00278539,0.0422717,0.0110625,0.144669,0,9.42672e-05,0,0.00520833,0,0.0,0.373635,0.373635,0.00276216,1,0.0,4.41921,4246572,4,4,0,1,8,150,16,0.3,0.1,0.75,2691072.0,3072.0
0.250254,3.45823,5060,13.7317,0.684475,0.756706,0.0087036,0.510874,0.00528724,0.25086,0.00584059,0.281785,0.0736072,0.684475,1,0.000155789,0,0.888021,1,0.00130208,0.185651,0.185651,0.00267417,3,0.000651042,19.0745,4246565,4,4,0,1,16,300,16,0.4,0.025,0.75,3538944.0,37888.0
1.38544,88.05,34994,99.326,58.2914,12.0018,0.597966,7.19619,0.236848,3.66618,0.0336201,4.43084,1.59155,58.2914,2,0.00145883,0,1.96094,2,0.00520833,2.32509,2.32509,0.297554,6,0.00108507,261.89,4238700,5,4,0,1,32,600,8,0.2,0.05,0.75,10698752.0,324608.0
0.787846,6.44436,26537,2.00133,3.10251,2.18672,0.0337326,1.63125,0.0211626,0.782587,0.0183865,0.926223,0.19519,3.10251,5,0.000289043,0,5.23958,5,0.0298177,0.293258,0.293258,0.00972793,12,0.0143334,14.8337,4238693,5,4,0,1,8,150,8,0.3,0.025,0.75,8372224.0,190464.0
0.312367,1.85682,756,52.4811,0.84817,0.22707,0.0126271,0.134524,0.00572363,0.0682146,0.00525543,0.0872791,0.0206319,0.84817,0,0.000130935,0,0.00651042,0,0.00260417,0.228631,0.228631,0.00280001,0,0.00260417,55.9629,4238694,3,4,0,1,32,600,16,0.2,0.05,0.75,2592768.0,6144.0
0.178844,0.262184,346,8.7621,0.118482,0.0608287,0.00303672,0.0346369,0.00183446,0.0179133,0.00249044,0.0229094,0.00581121,0.118482,0,8.14789e-05,0,0.00130208,0,0.00260417,0.171323,0.171323,0.00118957,0,0.00260417,9.55806,4246562,3,4,0,1,16,300,16,0.3,0.1,0.75,270336.0,0.0
0.591426,1.33482,1803,17.015,0.971013,0.339573,0.0190538,0.196851,0.00984218,0.0995863,0.00558161,0.130793,0.0359666,0.971013,0,0.000134529,0,0.00651042,0,0.00390625,0.644712,0.644712,0.00603909,1,0.00238715,20.9118,4238690,4,4,0,1,16,300,16,0.2,0.025,0.75,3538944.0,29696.0
0.463407,1.91707,2564,17.1996,1.01379,0.443557,0.0182998,0.272901,0.00956974,0.136127,0.00572825,0.170097,0.0461704,1.01379,0,0.000152633,0,0.0169271,0,0.00455729,0.530123,0.530123,0.00688653,1,0.00358073,21.5843,4246558,4,4,0,1,16,300,16,0.4,0.05,0.75,3366912.0,21504.0
0.273429,0.345903,1307,3.06676,0.170158,0.139977,0.00673056,0.0835187,0.00428168,0.0416976,0.0028235,0.0555117,0.0143881,0.170158,0,9.78472e-05,0,0.0130208,0,0.00520833,0.335458,0.335458,0.00283302,1,0.00434028,4.33802,4238691,4,4,0,1,8,150,16,0.5,0.2,0.75,2809856.0,31744.0
0.379158,40.994,59324,10.492,13.4681,7.85997,0.071781,5.99153,0.0385722,2.92069,0.0575746,3.21679,0.765721,13.4681,6,0.000504827,0,5.70573,6,0.0287326,0.574326,0.574326,0.0408449,12,0.0158909,73.8286,4246552,5,4,0,1,16,300,8,0.2,0.025,0.75,978944.0,2048.0
0.124606,0.0479786,169,1.73784,0.0268431,0.020088,0.00117839,0.0105405,0.000832534,0.00558411,0.00123683,0.00762172,0.00183798,0.0268431,0,6.42439e-05,0,0.00390625,0,0.0,0.136689,0.136689,0.000673027,0,0.0,2.09684,4246554,3,4,0,1,8,150,16,0.3,0.4,0.75,2646016.0,20480.0
0.205089,4.25223,1728,50.0928,1.54176,0.483191,0.0230984,0.302935,0.00966283,0.151401,0.00616024,0.188067,0.0447326,1.54176,0,0.000266973,0,0.0234375,0,0.0078125,0.169536,0.169536,0.00490229,1,0.0078125,56.7612,4246555,3,4,0,1,32,600,8,0.4,0.4,0.75,2752512.0,43008.0
1.83893,38.0323,15545,172.114,24.5948,5.06082,0.262041,3.04608,0.106574,1.5243,0.0250684,1.92118,0.531845,24.5948,0,0.00069408,0,0.427083,0,0.00390625,2.62405,2.62405,0.0893983,3,0.00173611,244.426,4238687,5,4,0,1,32,600,16,0.2,0.1,0.75,10969088.0,211968.0
0.132257,0.0568229,203,1.72122,0.0322165,0.0235347,0.00129371,0.0126963,0.000899298,0.00662265,0.00125258,0.00897592,0.00222365,0.0322165,0,6.322e-05,0,0.00260417,0,0.00130208,0.149067,0.149067,0.000760569,0,0.000651042,2.11786,4238685,3,4,0,1,8,150,16,0.4,0.2,0.75,2396160.0,146432.0
1.57295,105.33,41371,84.862,61.6413,14.1453,0.632172,8.55338,0.248467,4.37062,0.0352106,5.13832,1.96018,61.6413,2,0.00163718,0,2.0,2,0.00260417,2.4036,2.4036,0.365755,7,0.00117187,270.583,4246546,5,4,0,1,32,600,8,0.3,0.1,0.75,10797056.0,267264.0
1.02383,204.717,88030,44.0772,144.812,27.9972,0.0662899,19.0878,0.0354603,9.64895,0.0388847,9.67643,4.13297,144.812,4,0.000773059,0,3.99479,4,0.00182292,0.600459,0.600459,0.0826904,11,0.00082268,423.378,4246540,5,4,0,1,32,600,16,0.3,0.025,0.75,12828672.0,309248.0
0.144173,0.0441781,154,1.75099,0.0305613,0.0197474,0.001215,0.0101217,0.000861913,0.00540845,0.00124698,0.00746124,0.00186361,0.0305613,0,6.07918e-05,0,0.00260417,0,0.0,0.172801,0.172801,0.000856757,0,0.0,2.16524,4246537,3,4,0,1,8,150,16,0.2,0.1,0.75,2760704.0,10240.0
1.2922,2.89792,1186,51.3634,1.38551,0.342827,0.0179574,0.209797,0.00788074,0.105589,0.00581845,0.133204,0.0325514,1.38551,0,0.000217118,0,0.0208333,0,0.00520833,0.233637,0.233637,0.00481389,0,0.00347222,57.5279,4238666,3,4,0,1,32,600,8,0.2,0.1,0.75,9232384.0,225280.0
0.365108,29.3301,43080,9.52223,29.0831,6.46356,0.0251249,4.5779,0.0162022,2.23573,0.0178633,2.43642,0.625244,29.0831,4,0.000314414,0,3.99479,4,0.00182292,0.309927,0.309927,0.0167686,11,0.000887784,75.1046,4246538,5,4,0,1,16,300,16,0.5,0.025,0.75,3698688.0,44032.0
0.338524,1.86467,7036,4.37634,1.03313,0.745795,0.0328126,0.459984,0.0199048,0.226319,0.00663407,0.297916,0.0755974,1.03313,1,0.000168858,0,1.03125,1,0.00260417,0.424072,0.424072,0.00670434,5,0.000868056,8.7958,4246534,5,4,0,1,8,150,16,0.4,0.05,0.75,61440.0,0.0
0.258978,2.16706,8242,3.28431,1.7417,0.928199,0.0562025,0.551026,0.0331709,0.275125,0.00726592,0.379758,0.0949203,1.7417,2,0.000258526,0,1.73177,2,0.0130208,0.359723,0.359723,0.00739797,6,0.00256076,8.75469,4246535,5,4,0,1,8,150,8,0.2,0.025,0.75,2678784.0,48128.0
1.28732,4.17122,1815,46.3122,1.07669,0.485964,0.0176311,0.315106,0.0076719,0.157386,0.00543663,0.187268,0.0429637,1.07669,0,0.000263409,0,0.299479,0,0.00520833,0.0764885,0.0764885,0.00266929,1,0.00173611,53.4185,4238667,3,4,0,1,32,600,8,0.4,0.025,0.75,9674752.0,183296.0
1.01312,29.6287,43423,7.36642,28.9934,6.52414,0.0219517,4.62391,0.0147143,2.25761,0.018,2.4562,0.631437,28.9934,4,0.000287772,0,3.99479,4,0.00182292,0.351823,0.351823,0.0184099,11,0.00082268,73.9102,4238657,5,4,0,1,16,300,16,0.3,0.025,0.75,8818688.0,283648.0
0.911809,413.247,176060,20.7898,99.5784,51.0656,0.125497,39.4104,0.0615865,19.7106,0.291322,19.926,6.81287,99.5784,9,0.00164466,0,8.73698,9,0.0334821,0.605443,0.605443,0.19504,16,0.0212427,586.507,4238658,5,4,0,1,32,600,8,0.3,0.025,0.75,15036416.0,303104.0
0.113566,0.066961,240,1.74741,0.0275906,0.0256617,0.00126492,0.0144407,0.000881565,0.00744722,0.00125204,0.00987669,0.00237005,0.0275906,0,6.53376e-05,0,0.0104167,0,0.00130208,0.123377,0.123377,0.00063389,0,0.00130208,2.10709,4246526,3,4,0,1,8,150,16,0.5,0.1,0.75,2605056.0,3072.0
1.97417,144.908,56395,51.2631,114.402,19.6469,0.799092,12.0827,0.311232,6.22709,0.0466856,7.064,3.00798,114.402,3,0.00180337,0,2.97917,3,0.0078125,2.94942,2.94942,0.540613,9,0.00252459,336.064,4246529,5,4,0,1,32,600,8,0.4,0.1,0.75,12439552.0,283648.0
0.357803,0.96117,3687,5.50383,0.750905,0.415235,0.0242704,0.241079,0.0148377,0.120928,0.00588732,0.166307,0.0422842,0.750905,0,0.000148589,0,0.339844,0,0.00585938,0.445956,0.445956,0.00439739,2,0.00221354,8.4444,4238655,5,4,0,1,8,150,16,0.2,0.1,0.75,2740224.0,166912.0
0.163316,0.317494,421,8.60966,0.144054,0.0724976,0.00366982,0.0416862,0.00210437,0.0213592,0.00250172,0.0275214,0.00696672,0.144054,0,8.08335e-05,0,0.0143229,0,0.00130208,0.150891,0.150891,0.00111497,0,0.000651042,9.46209,4246530,3,4,0,1,16,300,16,0.3,0.025,0.75,3244032.0,61440.0
0.26446,4.6766,1874,49.6852,1.22059,0.503911,0.0192386,0.325932,0.00834408,0.162608,0.00587536,0.194968,0.0458705,1.22059,0,0.0002754,0,0.0703125,0,0.0,0.179743,0.179743,0.00446547,1,0.0,56.5422,4233854,3,4,0,1,32,600,8,0.5,0.1,0.75,2744320.0,28672.0
0.0947905,0.0966546,358,1.65859,0.0476549,0.0371589,0.00179742,0.0218977,0.00118285,0.0111564,0.00129338,0.0146794,0.00356294,0.0476549,0,8.37638e-05,0,0.0130208,0,0.00520833,0.100471,0.100471,0.000756642,0,0.00520833,2.03802,4233855,3,4,0,1,8,150,8,0.3,0.1,0.75,4554752.0,197632.0
0.315642,0.357921,1343,3.14211,0.176333,0.14388,0.00669588,0.0863983,0.00428885,0.0430691,0.00285713,0.0570483,0.0148728,0.176333,0,0.000101786,0,0.0169271,0,0.00520833,0.379297,0.379297,0.00306167,1,0.00368924,4.52193,4245189,4,4,0,1,8,150,16,0.5,0.1,0.75,2736128.0,5120.0
0.374059,2.12977,864,52.2933,0.752715,0.250018,0.0123634,0.152181,0.00562692,0.076848,0.00527875,0.0960335,0.0225574,0.752715,0,0.000154461,0,0.00260417,0,0.00130208,0.210577,0.210577,0.00279022,0,0.000651042,56.0234,4233851,3,4,0,1,32,600,16,0.4,0.4,0.75,5177344.0,23552.0
0.478293,1.80301,733,53.1332,0.893817,0.22261,0.0126842,0.130966,0.00576607,0.0664991,0.00528688,0.0855005,0.020424,0.893817,0,0.000134833,0,0.00130208,0,0.00130208,0.261894,0.261894,0.0029542,0,0.00130208,56.806,4233852,3,4,0,1,32,600,16,0.2,0.025,0.75,2879488.0,194560.0
1.54812,115.065,44717,77.9234,66.2659,15.4653,0.646503,9.42339,0.253553,4.83328,0.0369832,5.57081,2.19622,66.2659,2,0.0016776,0,2.0026,2,0.00520833,2.55113,2.55113,0.4497,8,0.00178675,279.564,4245186,5,4,0,1,32,600,8,0.3,0.05,0.75,10797056.0,359424.0
0.867761,411.744,175555,17.1386,101.117,53.9559,0.157437,40.392,0.0741636,19.9476,0.280655,20.7261,7.71949,101.117,9,0.00177136,0,8.73438,9,0.0348059,0.822237,0.822237,0.196402,18,0.0190711,585.958,4245187,5,4,0,1,32,600,8,0.4,0.025,0.75,15519744.0,402432.0
0.593262,17.7819,7234,86.5026,8.48947,2.21865,0.104485,1.36878,0.0425682,0.682735,0.012745,0.84748,0.22749,8.48947,0,0.000610046,0,0.229167,0,0.00260417,0.822325,0.822325,0.038024,2,0.00130208,116.484,4233847,4,4,0,1,32,600,8,0.3,0.2,0.75,5685248.0,49152.0
0.196232,0.333349,440,8.82796,0.135466,0.0748507,0.0035982,0.0437689,0.00208791,0.0223212,0.00251347,0.0285936,0.00721813,0.135466,0,8.50596e-05,0,0.00390625,0,0.00260417,0.168378,0.168378,0.00127844,0,0.00260417,9.74067,4245179,3,4,0,1,16,300,16,0.5,0.4,0.75,3698688.0,433152.0
1.87214,43.1486,17497,167.329,28.6546,5.75326,0.297217,3.47226,0.120524,1.74055,0.0260694,2.18401,0.620048,28.6546,1,0.00070573,0,0.833333,1,0.00520833,2.59926,2.59926,0.106383,3,0.00195312,249.555,4245180,5,4,0,1,32,600,16,0.2,0.05,0.75,11218944.0,281600.0
1.21871,166.056,71416,64.4601,158.491,22.0922,0.190033,14.9342,0.0809711,7.48615,0.0574998,7.80842,3.11859,158.491,3,0.000834367,0,3.44922,3,0.00444878,0.812817,0.812817,0.071426,10,0.00230655,413.263,4233843,5,4,0,1,32,600,16,0.5,0.1,0.75,13914112.0,401408.0
1.88485,55.8462,22396,152.516,35.0671,7.34458,0.364264,4.43359,0.147009,2.22,0.0272835,2.76724,0.816907,35.0671,1,0.000830429,0,0.990885,1,0.0,2.86418,2.86418,0.151355,4,0.0,255.795,4245173,5,4,0,1,32,600,16,0.4,0.4,0.75,11612160.0,228352.0
0.731927,11.1511,4500,98.1351,5.05738,1.40465,0.0648109,0.864737,0.0272137,0.432916,0.0114115,0.534319,0.143661,5.05738,0,0.000346064,0,0.00911458,0,0.0,0.892458,0.892458,0.0239883,1,0.0,117.426,4233845,4,4,0,1,32,600,16,0.4,0.4,0.75,5656576.0,88064.0
0.227141,0.563006,2161,2.75847,0.316386,0.226854,0.0101851,0.139457,0.00631762,0.0691888,0.00311824,0.0907049,0.0235671,0.316386,1,0.000149081,0,0.523438,1,0.0078125,0.281289,0.281289,0.0037762,2,0.00477431,4.38099,4245174,4,4,0,1,8,150,8,0.4,0.4,0.75,2666496.0,40960.0
0.963226,22.1875,9001,83.8831,10.4381,2.74136,0.1243,1.7132,0.0502506,0.855077,0.0135282,1.04988,0.281495,10.4381,1,0.000648083,0,0.630208,1,0.0208333,0.81547,0.81547,0.0466747,3,0.00954861,121.12,4245166,4,4,0,1,32,600,8,0.4,0.4,0.75,10891264.0,338944.0
0.284336,0.23287,871,3.29769,0.153273,0.100672,0.00585398,0.0571317,0.00374041,0.0290322,0.00275551,0.0398265,0.0103487,0.153273,0,9.34824e-05,0,0.00390625,0,0.00260417,0.36148,0.36148,0.00247992,1,0.00173611,4.43613,4245167,4,4,0,1,8,150,16,0.3,0.4,0.75,2756608.0,89088.0
0.533337,14.8441,6224,90.7153,3.90949,1.78606,0.0506393,1.16032,0.0216523,0.576537,0.0117208,0.667673,0.172073,3.90949,0,0.000362201,0,0.260417,0,0.00390625,0.663611,0.663611,0.0204837,1,0.0016276,112.493,4245159,4,4,0,1,32,600,16,0.4,0.05,0.75,5750784.0,11264.0
0.215855,0.354815,467,8.84629,0.14039,0.0784116,0.00347869,0.0463128,0.00204201,0.0235426,0.00255573,0.0297539,0.00755898,0.14039,0,8.56072e-05,0,0.0117188,0,0.00130208,0.178652,0.178652,0.00127543,0,0.00130208,9.81891,4245152,3,4,0,1,16,300,16,0.5,0.2,0.75,3698688.0,305152.0
0.83071,10.2736,13505,25.7284,6.89814,2.4105,0.105504,1.48063,0.0522428,0.733904,0.0137068,0.928031,0.254871,6.89814,1,0.000313474,0,1.0,1,0.00390625,1.15267,1.15267,0.0372384,4,0.00130208,47.3545,4233839,5,4,0,1,16,300,16,0.4,0.1,0.75,3551232.0,141312.0
0.436708,1.64172,2215,16.7833,0.93126,0.393305,0.0186916,0.236489,0.00976106,0.118818,0.00561097,0.151225,0.0414195,0.93126,0,0.000151493,0,0.0117188,0,0.00130208,0.578423,0.578423,0.00671181,1,0.000434028,20.7816,4245153,4,4,0,1,16,300,16,0.4,0.4,0.75,3502080.0,24576.0
0.625907,9.80836,3974,99.0417,4.55464,1.23387,0.0582717,0.755645,0.0246158,0.378582,0.0112293,0.469377,0.123897,4.55464,0,0.000322458,0,0.0117188,0,0.00390625,0.773439,0.773439,0.0186085,1,0.00390625,116.076,4233840,4,4,0,1,32,600,16,0.3,0.1,0.75,5861376.0,53248.0
0.132851,0.0978932,363,1.64868,0.059254,0.0392595,0.00231243,0.0222647,0.00147922,0.0113581,0.00136597,0.0156483,0.00390996,0.059254,0,8.1536e-05,0,0.0260417,0,0.00520833,0.14276,0.14276,0.00101554,0,0.00390625,2.12391,4233841,3,4,0,1,8,150,8,0.2,0.05,0.75,2600960.0,72704.0
1.23787,340.739,142831,33.9241,133.753,43.8279,0.380171,32.4217,0.155348,16.2456,0.22193,16.7615,5.92452,133.753,7,0.00185741,0,6.9375,7,0.0265408,0.97521,0.97521,0.181711,15,0.0138297,554.753,4233829,5,4,0,1,32,600,8,0.5,0.1,0.75,15425536.0,530432.0
0.194258,0.374697,1437,2.84349,0.271905,0.163744,0.00970909,0.0944292,0.00598427,0.0476125,0.00297261,0.0655957,0.0170928,0.271905,0,0.000141486,0,0.0859375,0,0.00911458,0.264638,0.264638,0.00302138,2,0.00585938,4.11941,4245155,4,4,0,1,8,150,8,0.2,0.4,0.75,2621440.0,320512.0
2.82313,70.2777,27317,140.778,38.2779,9.02058,0.410322,5.46486,0.164716,2.74968,0.0285399,3.34046,1.10254,38.2779,1,0.00085842,0,1.00651,1,0.00390625,3.27103,3.27103,0.198532,4,0.00101997,264.799,4245145,5,4,0,1,32,600,16,0.5,0.2,0.75,11857920.0,239616.0
0.152946,0.543372,729,8.48332,0.309351,0.123853,0.00711528,0.0725974,0.00368986,0.0366133,0.0028252,0.0487026,0.0123963,0.309351,0,0.000111567,0,0.0234375,0,0.0078125,0.157363,0.157363,0.00181325,1,0.00651042,9.77547,4233830,3,4,0,1,16,300,8,0.2,0.05,0.75,3170304.0,16384.0
1.51535,122.528,47791,66.9789,71.416,16.6199,0.732961,10.0619,0.287738,5.2055,0.0392403,5.96354,2.45469,71.416,2,0.00179606,0,2.16927,2,0.0104167,2.48483,2.48483,0.444022,8,0.00283565,282.305,4233831,5,4,0,1,32,600,8,0.4,0.2,0.75,12369920.0,224256.0
1.02095,14.926,6134,88.4316,7.99882,1.9126,0.0953559,1.16875,0.039152,0.584135,0.0125756,0.732001,0.193081,7.99882,0,0.000561836,0,0.0911458,0,0.00390625,0.697954,0.697954,0.0289338,2,0.00217014,115.048,4245147,4,4,0,1,32,600,8,0.2,0.1,0.75,10113024.0,234496.0
2.31666,59.3075,23579,151.802,34.6739,7.69215,0.384315,4.64884,0.155296,2.32827,0.0275874,2.90439,0.864799,34.6739,1,0.000842332,0,1.0013,1,0.00260417,3.01614,3.01614,0.160228,4,0.000759549,259.097,4245143,5,4,0,1,32,600,16,0.5,0.4,0.75,11649024.0,282624.0
0.523864,9.78173,13197,22.3325,8.85994,2.48595,0.139083,1.47118,0.0683065,0.735364,0.0142348,0.968155,0.264637,8.85994,1,0.00049653,0,1.03906,1,0.00520833,0.918572,0.918572,0.0357684,5,0.00412326,44.9616,4245141,5,4,0,1,16,300,8,0.2,0.4,0.75,3457024.0,562176.0
0.83345,1.01839,1364,17.8656,0.59406,0.247818,0.0116491,0.146135,0.00647538,0.0739393,0.0053379,0.0939846,0.0260268,0.59406,0,8.48536e-05,0,0.00173611,0,0.0,0.795514,0.795514,0.00468615,0,0.0,21.3682,4284866,4,4,0,1,16,300,24,0.4,0.5,0.75,106496.0,0.0
0.805384,0.886661,1191,18.0042,0.552342,0.221073,0.0118382,0.127107,0.00654276,0.0647194,0.00531197,0.0841838,0.0231117,0.552342,0,0.000114871,0,0.00173611,0,0.000868056,0.830504,0.830504,0.00434982,0,0.000868056,21.3126,4284867,4,4,0,1,16,300,24,0.3,0.25,0.75,3731456.0,165888.0
3.32808,34.9484,14086,178.925,21.0247,4.61737,0.234226,2.77509,0.0961881,1.38805,0.024189,1.74607,0.500498,21.0247,0,0.000251092,0,0.0798611,0,0.00303819,3.81381,3.81381,0.100284,2,0.00144676,246.846,4284868,5,4,0,1,32,600,24,0.4,0.5,0.75,11063296.0,195584.0
0.487988,4.26395,1739,49.3838,1.48303,0.485419,0.0221607,0.306044,0.00933605,0.152857,0.00621934,0.188443,0.0451389,1.48303,0,0.000263087,0,0.0286458,0,0.0078125,0.215529,0.215529,0.00532673,1,0.00651042,56.333,4284870,3,4,0,1,32,600,8,0.4,0.25,0.75,4521984.0,50176.0
0.444493,0.16875,219,9.23874,0.0949936,0.042344,0.00241979,0.0224403,0.00154861,0.0119235,0.00242643,0.0156236,0.00392949,0.0949936,0,6.11972e-05,0,0.000868056,0,0.0,0.261835,0.261835,0.00113187,0,0.0,10.2575,4284871,3,4,0,1,16,300,24,0.3,0.5,0.75,3268608.0,58368.0
0.819693,471.172,682595,6.12266,67.4909,71.582,0.18633,62.2839,0.115723,26.8007,9.75671,27.0584,5.42842,67.4909,35,0.0013294,11,24.1797,24,0.476222,0.690172,0.690172,0.260549,33,0.354371,618.22,4284872,6,4,0,1,16,300,8,0.4,0.02,0.75,14663680.0,401408.0
0.276608,0.64442,867,8.48476,0.294554,0.140301,0.00668661,0.0854246,0.0034981,0.0428153,0.00285364,0.0548502,0.0139657,0.294554,0,0.0001209,0,0.0234375,0,0.00520833,0.172212,0.172212,0.00189131,1,0.00195312,10.0183,4284873,3,4,0,1,16,300,8,0.4,0.25,0.75,2940928.0,7168.0
1.33216,29.0007,38543,29.1223,20.9957,7.05465,0.36387,4.24278,0.177096,2.11226,0.0305415,2.73587,0.73998,20.9957,2,0.000453051,0,1.99566,2,0.0,1.79796,1.79796,0.0605184,7,0.0,89.4046,4284874,6,4,0,1,16,300,24,0.4,0.25,0.75,3706880.0,4096.0
