,ADAPT_COMM,ADVANCE$,ADVANCE_STEPS_COUNTER$,CFL_COMM,COMM,GHOSTFILL$,GHOSTFILL_AVERAGE,GHOSTFILL_COPY,GHOSTFILL_INTERP,GHOSTFILL_STEP1,GHOSTFILL_STEP2,GHOSTFILL_STEP3,GHOSTPATCH_BUILD,GHOSTPATCH_COMM,GRIDS_PER_PROC$,INIT,INTERIOR,LOCAL,LOCAL_BOUNDARY,LOCAL_BOUNDARY_RATIO,PARTITION,PARTITION_COMM,REGRID$,REMOTE_BOUNDARY,REMOTE_BOUNDARY_RATIO,WALLTIME,jobid,max,mi,min,mj,mx,nout,p,r0,rhoin,tfinal,MaxRSS,AveRSS
83,0.259878,2.16749,8242,3.28083,1.74124,0.928234,0.0562149,0.551044,0.033167,0.27513,0.00727014,0.379776,0.0948958,1.74124,2,0.000262068,0,1.73177,2,0.0130208,0.358602,0.358602,0.0073805,6,0.00256076,8.75097,4263920,5,4,0,1,8,150,8,0.2,0.025,0.75,0.0,0.0
84,0.762913,10.2048,13505,25.6553,6.88594,2.39421,0.104769,1.47053,0.0518705,0.729265,0.0136744,0.921295,0.25304,6.88594,1,0.000314102,0,1.0,1,0.00390625,1.12166,1.12166,0.0364353,4,0.00130208,47.0853,4263921,5,4,0,1,16,300,16,0.4,0.1,0.75,2940928.0,3072.0
85,0.354977,0.872206,3355,5.44107,0.667801,0.384518,0.0230675,0.221332,0.0141562,0.111413,0.00583367,0.153801,0.0392169,0.667801,0,0.000144582,0,0.173177,0,0.00325521,0.451648,0.451648,0.00422823,2,0.0016276,8.18147,4263216,5,4,0,1,8,150,16,0.2,0.4,0.75,0.0,0.0
86,1.47925,2.01328,2687,16.8794,1.06422,0.464077,0.0206863,0.282068,0.0107915,0.140932,0.00578428,0.17825,0.0493803,1.06422,0,0.000160389,0,0.00911458,0,0.00260417,1.17558,1.17558,0.00874806,1,0.00173611,23.0954,4263217,4,4,0,1,16,300,16,0.5,0.1,0.75,8687616.0,181248.0
87,0.304672,2.76788,3752,14.5102,1.51469,0.645837,0.0301735,0.39359,0.0152463,0.196361,0.00620353,0.24995,0.0673433,1.51469,0,0.000240648,0,0.296875,0,0.0078125,0.451185,0.451185,0.00863023,2,0.00303819,20.2153,4263218,4,4,0,1,16,300,8,0.3,0.1,0.75,65536.0,0.0
88,0.310184,0.243634,911,3.31955,0.150284,0.10381,0.00574195,0.0596854,0.00368694,0.0302214,0.00277385,0.0410675,0.0106882,0.150284,0,9.46227e-05,0,0.0078125,0,0.00390625,0.392625,0.392625,0.00264484,1,0.00303819,4.52615,4263219,4,4,0,1,8,150,16,0.3,0.2,0.75,2789376.0,13312.0
89,0.363455,38.7081,144967,0.654117,17.8551,11.5095,0.819471,8.33368,0.477892,4.03141,0.59386,5.23747,0.897081,17.8551,17,0.00108038,2,14.8438,15,0.15438,0.469795,0.469795,0.0673224,25,0.0926498,69.6544,4263922,6,4,0,1,8,150,4,0.5,0.1,0.75,331776.0,1024.0
90,0.168798,1.13751,4322,1.74653,0.609636,0.453984,0.0198732,0.284452,0.0119724,0.139937,0.0038391,0.183677,0.0470119,0.609636,2,0.000268793,0,1.58333,2,0.03125,0.191099,0.191099,0.00563132,5,0.00868056,4.31871,4263923,4,4,0,1,8,150,4,0.4,0.4,0.75,0.0,0.0
91,0.173428,1.35254,5113,1.49162,0.674569,0.529334,0.022377,0.335452,0.0133712,0.164615,0.00412381,0.214907,0.0544949,0.674569,2,0.000261558,0,1.94792,2,0.015625,0.193522,0.193522,0.00624361,6,0.00508433,4.42737,4263924,4,4,0,1,8,150,4,0.4,0.05,0.75,0.0,0.0
92,0.10955,13.8786,20240,2.3529,14.839,2.96278,0.0296467,2.08132,0.0161843,1.01434,0.0166269,1.13315,0.288324,14.839,4,0.000494972,0,3.58333,4,0.0131944,0.111576,0.111576,0.0100986,10,0.0062996,34.2731,4263925,4,4,0,1,16,300,4,0.4,0.025,0.75,0.0,0.0
93,1.23068,8.59327,32759,1.13638,12.4883,3.55906,0.215571,2.19551,0.125719,1.099,0.0199893,1.48832,0.349218,12.4883,4,0.000493937,0,3.96354,4,0.00954861,0.959231,0.959231,0.0172264,12,0.00372869,27.9987,4263220,6,4,0,1,8,150,8,0.2,0.2,0.75,8130560.0,246784.0
94,0.35106,4.23718,5614,14.5383,2.48741,0.945594,0.0390933,0.58995,0.0195516,0.292595,0.00678434,0.365898,0.0993917,2.48741,1,0.000268881,0,0.919271,1,0.00520833,0.539645,0.539645,0.0149304,3,0.00390625,23.1247,4263926,4,4,0,1,16,300,8,0.5,0.05,0.75,3522560.0,17408.0
95,0.326143,24.1361,91461,0.460426,16.4641,8.17513,0.548893,5.6979,0.316,2.85578,0.119905,3.73982,0.691819,16.4641,11,0.000993813,0,10.5573,11,0.0470155,0.440567,0.440567,0.0447337,21,0.0243865,50.0688,4263221,6,4,0,1,8,150,4,0.3,0.2,0.75,3256320.0,16384.0
96,0.272966,0.324566,1229,3.08451,0.159728,0.132967,0.00657653,0.0791461,0.00414985,0.0396499,0.00281959,0.0528119,0.0137041,0.159728,0,9.81002e-05,0,0.0130208,0,0.00455729,0.352031,0.352031,0.00285667,1,0.00423177,4.33326,4263222,4,4,0,1,8,150,16,0.4,0.1,0.75,2740224.0,13312.0
97,0.279244,3.1001,11744,2.2578,2.29794,1.26132,0.0690603,0.768737,0.0410646,0.381155,0.00825669,0.516464,0.127499,2.29794,2,0.000313335,0,2.16667,2,0.00911458,0.372553,0.372553,0.00993433,8,0.00264344,9.58842,4263927,5,4,0,1,8,150,8,0.5,0.4,0.75,0.0,0.0
98,0.197296,0.374665,1437,2.85942,0.274844,0.163741,0.00971282,0.0944282,0.00598515,0.0476146,0.00297324,0.0655909,0.0170891,0.274844,0,0.000142136,0,0.0859375,0,0.00911458,0.265945,0.265945,0.00302714,2,0.00585938,4.14265,4263928,4,4,0,1,8,150,8,0.2,0.4,0.75,0.0,0.0
99,0.454599,20.3456,29662,15.771,19.3853,4.53455,0.037569,3.16192,0.0213279,1.54754,0.0156706,1.7116,0.44252,19.3853,3,0.000267789,0,2.66276,3,0.00390625,0.583373,0.583373,0.0184432,8,0.00141059,61.1063,4263929,5,4,0,1,16,300,16,0.2,0.025,0.75,3629056.0,18432.0
100,0.895898,37.3256,49645,22.605,41.6268,9.04501,0.475254,5.49439,0.227713,2.74078,0.03508,3.53745,0.944271,41.6268,3,0.000620853,0,2.86849,3,0.00260417,1.33526,1.33526,0.105041,9,0.00104167,112.989,4263930,6,4,0,1,16,300,16,0.3,0.1,0.75,0.0,0.0
101,1.16851,61.2388,81509,4.19918,84.9549,14.2655,0.83273,9.04334,0.397764,4.5782,0.0541009,5.8128,1.47915,84.9549,5,0.00124094,0,4.93229,5,0.00716146,1.56561,1.56561,0.13553,13,0.00281547,167.598,4263931,6,4,0,1,16,300,8,0.3,0.4,0.75,9539584.0,186368.0
102,0.141712,9.91596,41585,0.631828,2.96151,3.17418,0.0175275,2.49774,0.012632,1.18966,0.0281833,1.3666,0.269743,2.96151,8,0.000314422,0,8.08073,8,0.024969,0.17613,0.17613,0.00817902,16,0.0143002,17.0166,4263932,5,4,0,1,8,150,8,0.5,0.025,0.75,0.0,0.0
103,1.09603,912.071,1326340,1.95062,89.3534,126.078,0.434416,112.289,0.253173,41.1525,30.0808,43.8575,8.52311,89.3534,69,0.0025891,33,36.25,36,0.97202,1.02539,1.02539,0.409146,45,0.788219,1132.09,4263223,6,4,0,1,16,300,4,0.4,0.025,0.75,19255296.0,559104.0
104,0.34142,0.913951,3509,5.41897,0.668604,0.397741,0.0236302,0.230273,0.014449,0.115709,0.00585553,0.15946,0.0404351,0.668604,0,0.000146533,0,0.21875,0,0.00520833,0.43541,0.43541,0.00428286,2,0.00195312,8.18552,4263933,5,4,0,1,8,150,16,0.2,0.2,0.75,0.0,0.0
105,0.990568,328.594,475215,2.67794,65.3793,52.4712,0.435294,44.3526,0.223652,19.1702,6.36507,20.215,4.21604,65.3793,25,0.00124881,7,17.4375,17,0.436398,1.12658,1.12658,0.22436,26,0.291734,451.543,4263224,6,4,0,1,16,300,8,0.3,0.05,0.75,14712832.0,294912.0
106,0.259063,2.09894,7988,3.34879,1.71089,0.905262,0.0546401,0.536914,0.0322878,0.268187,0.00717507,0.369875,0.0926665,1.71089,2,0.00026434,0,1.63802,2,0.0078125,0.347415,0.347415,0.00731357,6,0.00182292,8.68514,4263934,5,4,0,1,8,150,8,0.2,0.05,0.75,0.0,0.0
107,0.172502,1.14169,4334,1.73161,0.657154,0.463015,0.0240662,0.284577,0.0141693,0.140663,0.00395781,0.189547,0.0479635,0.657154,2,0.000250277,0,1.59375,2,0.0260417,0.19566,0.19566,0.00577731,5,0.00685764,4.37312,4263935,4,4,0,1,8,150,4,0.3,0.025,0.75,0.0,0.0
108,1.64891,1.59271,2146,17.2112,0.998396,0.385817,0.0194962,0.22952,0.0100694,0.115416,0.00568767,0.148649,0.0408271,0.998396,0,0.00014401,0,0.0078125,0,0.00260417,0.888521,0.888521,0.00716563,1,0.00260417,22.7398,4263936,4,4,0,1,16,300,16,0.3,0.05,0.75,8552448.0,269312.0
109,1.1249,3.27404,4430,15.3542,2.20597,0.763322,0.0351842,0.470107,0.0176142,0.234578,0.00648996,0.296782,0.0798681,2.20597,1,0.000258987,0,0.575521,1,0.0104167,1.06167,1.06167,0.0111181,2,0.00477431,23.8071,4263225,4,4,0,1,16,300,8,0.4,0.4,0.75,8663040.0,197632.0
110,0.793672,83.0859,118649,3.76145,27.406,14.3313,0.14139,11.5021,0.0732125,5.38097,0.6848,5.84344,1.3446,27.406,12,0.000966857,2,10.5052,11,0.194852,0.694317,0.694317,0.0781943,18,0.116301,130.186,4263937,5,4,0,1,16,300,4,0.2,0.025,0.75,8384512.0,215040.0
111,0.288832,3.71792,14005,1.73159,3.59903,1.47101,0.0763038,0.915324,0.045174,0.453016,0.00928056,0.604988,0.14718,3.59903,3,0.00031187,0,2.98177,3,0.00390625,0.371518,0.371518,0.0114681,9,0.00136719,11.2016,4263226,5,4,0,1,8,150,8,0.5,0.1,0.75,0.0,0.0
112,0.34345,1.28665,4918,5.53055,0.998652,0.536637,0.0274197,0.321168,0.0166667,0.159584,0.00620978,0.214248,0.0543966,0.998652,1,0.000157445,0,0.890625,1,0.00130208,0.436537,0.436537,0.00523088,3,0.000325521,9.14337,4263938,5,4,0,1,8,150,16,0.3,0.1,0.75,0.0,0.0
113,1.16074,2.65788,3606,15.141,2.06205,0.657288,0.035868,0.390714,0.0177764,0.19597,0.00634687,0.255999,0.0692994,2.06205,0,0.000229356,0,0.273438,0,0.0130208,0.977107,0.977107,0.00942554,2,0.00737847,22.6763,4263939,4,4,0,1,16,300,8,0.2,0.025,0.75,8585216.0,232448.0
114,1.04715,206.717,269348,3.31163,99.4383,37.5807,2.42203,27.3879,1.14388,13.9226,1.52426,15.9987,3.5243,99.4383,16,0.00248823,2,13.9479,14,0.149852,1.52115,1.52115,0.383748,24,0.0867493,350.145,4263940,6,4,0,1,16,300,4,0.5,0.2,0.75,12304384.0,238592.0
115,0.368915,10.8039,41084,0.504453,13.3787,4.27547,0.266552,2.7098,0.155053,1.36004,0.0236656,1.82993,0.407712,13.3787,5,0.000551566,0,4.94531,5,0.00520833,0.49646,0.49646,0.020258,13,0.00212006,29.864,4263227,6,4,0,1,8,150,8,0.3,0.4,0.75,0.0,0.0
116,0.519634,35.9335,47648,2.37674,35.7292,7.86854,0.416806,5.16443,0.198138,2.60224,0.0429342,3.23249,0.831595,35.7292,5,0.00117746,0,4.99479,5,0.0133681,0.885251,0.885251,0.143753,14,0.00567148,83.5243,4269249,5,4,0,1,16,300,4,0.4,0.2,0.75,0.0,0.0
117,0.338858,1.3576,5170,5.41549,1.06199,0.570861,0.0294398,0.342505,0.0177629,0.170219,0.00628189,0.22868,0.0579644,1.06199,1,0.000160302,0,0.947917,1,0.00390625,0.428348,0.428348,0.00544553,3,0.00227865,9.185,4263228,5,4,0,1,8,150,16,0.3,0.05,0.75,0.0,0.0
118,0.425569,71.9372,303383,0.741389,12.1388,17.6484,0.0897469,15.1406,0.0637896,6.21882,2.41245,7.04526,1.2413,12.1388,32,0.000588118,9,22.1198,22,0.438432,0.353481,0.353481,0.0614873,31,0.313041,103.329,4269251,6,4,0,1,8,150,8,0.5,0.025,0.75,9932800.0,430080.0
119,0.90389,30.5391,40685,2.56552,39.0486,6.92815,0.33795,4.47006,0.161344,2.23623,0.0320654,2.78717,0.732936,39.0486,4,0.00109785,0,4.18229,4,0.0295139,1.28204,1.28204,0.121303,12,0.0101384,81.4481,4263229,5,4,0,1,16,300,4,0.3,0.1,0.75,9367552.0,228352.0
120,1.56738,30.5126,40755,31.675,36.0372,7.56668,0.412754,4.52302,0.200677,2.25876,0.0317839,2.94706,0.794487,36.0372,2,0.000630162,0,2.0026,2,0.000651042,1.65815,1.65815,0.0866865,8,0.000325521,109.145,4269254,6,4,0,1,16,300,16,0.3,0.4,0.75,9056256.0,310272.0
121,0.263298,4.58937,17505,0.525107,5.76727,1.86727,0.107065,1.16911,0.0626604,0.583023,0.0117677,0.781956,0.184459,5.76727,4,0.000508367,0,3.96354,4,0.00520833,0.322039,0.322039,0.0139766,11,0.00282738,13.3594,4269255,5,4,0,1,8,150,4,0.3,0.4,0.75,0.0,0.0
122,1.48518,34.0696,45437,27.7594,39.0116,8.31118,0.429304,5.03011,0.207493,2.50703,0.0330136,3.23444,0.868246,39.0116,2,0.000624827,0,2.07422,2,0.00585938,1.62699,1.62699,0.101814,8,0.0015408,112.411,4263230,6,4,0,1,16,300,16,0.3,0.2,0.75,8556544.0,269312.0
123,0.220975,0.566755,2167,2.77433,0.352896,0.232623,0.0122704,0.140127,0.00740609,0.0698299,0.00317294,0.093974,0.0242675,0.352896,1,0.000142169,0,0.539062,1,0.015625,0.282359,0.282359,0.00392122,2,0.00737847,4.43811,4269257,4,4,0,1,8,150,8,0.3,0.025,0.75,0.0,0.0
124,0.243548,4.18529,15975,0.729902,5.04316,1.74371,0.109305,1.07557,0.0635382,0.539222,0.0113914,0.734239,0.173493,5.04316,4,0.00046377,0,3.76042,4,0.0260417,0.297435,0.297435,0.0137425,11,0.00840699,12.2684,4263231,5,4,0,1,8,150,4,0.2,0.05,0.75,0.0,0.0
125,1.10838,44.6319,60194,9.10462,72.4609,11.0546,0.636201,6.75654,0.306824,3.40193,0.0417422,4.39496,1.15419,72.4609,3,0.00107808,0,3.22656,3,0.0199653,1.53894,1.53894,0.108343,11,0.00664175,140.063,4269259,6,4,0,1,16,300,8,0.2,0.4,0.75,8900608.0,178176.0
126,0.336537,9.14671,34862,0.777178,12.6808,3.73056,0.227448,2.31563,0.13217,1.15895,0.0206975,1.56866,0.363744,12.6808,4,0.00049441,0,3.98958,4,0.00347222,0.457897,0.457897,0.0184113,12,0.00176505,27.1628,4269261,6,4,0,1,8,150,8,0.2,0.1,0.75,2617344.0,50176.0
127,0.168868,1.29744,4917,1.56299,0.667158,0.509747,0.0236915,0.31945,0.0140325,0.157202,0.00407304,0.208018,0.0524778,0.667158,2,0.000266589,0,1.89062,2,0.0182292,0.186447,0.186447,0.00595817,6,0.00538194,4.40448,4269263,4,4,0,1,8,150,4,0.4,0.1,0.75,2641920.0,68608.0
128,0.45329,10.4505,39218,1.69895,10.6847,3.98702,0.22797,2.5487,0.13289,1.2695,0.0235165,1.69404,0.379726,10.6847,4,0.000313881,0,4.02865,4,0.00651042,0.555559,0.555559,0.0233477,12,0.00236641,27.869,4269265,6,4,0,1,8,150,16,0.5,0.05,0.75,0.0,0.0
129,0.282396,29.6506,43510,6.69187,26.5919,6.5243,0.0237371,4.6232,0.0155151,2.25795,0.0179198,2.4578,0.631433,26.5919,4,0.000312453,0,3.9974,4,0.00130208,0.322304,0.322304,0.0178742,11,0.000585937,70.0953,4263233,5,4,0,1,16,300,16,0.4,0.025,0.75,0.0,0.0
130,0.132072,19.7273,83171,0.419811,7.34058,5.42315,0.0329742,4.51479,0.0228344,2.03366,0.316919,2.32546,0.414685,7.34058,17,0.000546357,3,14.3385,14,0.21725,0.151512,0.151512,0.0154588,23,0.138763,33.2195,4263234,5,4,0,1,8,150,4,0.5,0.025,0.75,0.0,0.0
131,1.09901,103.827,134674,3.99624,82.7378,21.3631,1.23123,14.5368,0.583,7.44945,0.155852,8.99905,2.18372,82.7378,8,0.00133119,0,7.84375,8,0.0221478,1.43458,1.43458,0.241382,17,0.00982319,214.798,4269271,6,4,0,1,16,300,8,0.5,0.2,0.75,9687040.0,340992.0
132,0.517116,44.9613,58466,2.61215,38.0681,9.26287,0.480211,6.2448,0.228286,3.14644,0.0659998,3.85521,0.971449,38.0681,6,0.00114957,0,6.04688,6,0.0327257,0.895111,0.895111,0.179742,15,0.0140453,96.5745,4263236,5,4,0,1,16,300,4,0.5,0.1,0.75,4194304.0,43008.0
133,0.788739,134.744,556437,0.723275,20.0602,29.9017,0.219796,26.1969,0.148086,9.70193,6.96259,10.6948,1.79058,20.0602,59,0.0010572,26,32.2708,32,0.850308,0.665409,0.665409,0.113334,42,0.659408,187.029,4269274,6,4,0,1,8,150,4,0.4,0.025,0.75,11943936.0,703488.0
134,0.347228,31.0511,118104,0.567052,16.6162,9.82351,0.675975,7.01784,0.391481,3.4617,0.311259,4.50272,0.798218,16.6162,14,0.00105799,1,12.901,13,0.0880542,0.462134,0.462134,0.0615434,23,0.0495858,58.9537,4263238,6,4,0,1,8,150,4,0.4,0.2,0.75,0.0,0.0
135,0.277201,4.49423,6082,11.9663,3.13164,1.08076,0.0561454,0.656873,0.0276206,0.32758,0.0073887,0.424795,0.11486,3.13164,1,0.000409193,0,1.0,1,0.0104167,0.410716,0.410716,0.0161383,4,0.00434028,21.3918,4269279,4,4,0,1,16,300,4,0.2,0.1,0.75,0.0,0.0
136,0.194097,3.2397,4741,13.1374,0.490988,0.708246,0.00866597,0.477451,0.00525961,0.234587,0.00588581,0.264043,0.0687712,0.490988,1,0.000156883,0,0.830729,1,0.00260417,0.16892,0.16892,0.00247613,2,0.00112847,17.9466,4263240,4,4,0,1,16,300,16,0.4,0.025,0.75,0.0,0.0
137,0.295235,29.5974,43424,7.88768,27.5309,6.51854,0.0218797,4.6183,0.0146698,2.25497,0.0179253,2.45309,0.632998,27.5309,4,0.000289181,0,3.99479,4,0.00182292,0.321849,0.321849,0.0180427,11,0.00082268,72.1839,4263241,5,4,0,1,16,300,16,0.3,0.025,0.75,3633152.0,44032.0
138,0.366635,3.48663,4691,15.112,2.17016,0.804465,0.03756,0.495657,0.0188173,0.246997,0.0065839,0.313815,0.0849998,2.17016,1,0.000267008,0,0.708333,1,0.00520833,0.56747,0.56747,0.0134811,3,0.00217014,22.5309,4263242,4,4,0,1,16,300,8,0.5,0.4,0.75,0.0,0.0
139,0.503226,35.7262,46617,2.38384,37.5995,7.87483,0.448861,5.1111,0.214671,2.58068,0.0430475,3.25016,0.827838,37.5995,5,0.00117182,0,4.98438,5,0.00946181,0.842146,0.842146,0.13248,13,0.0043322,85.1278,4269287,5,4,0,1,16,300,4,0.5,0.4,0.75,0.0,0.0
140,0.267513,5.47777,7243,10.622,3.19995,1.27667,0.0618358,0.784312,0.0302206,0.388709,0.00755702,0.501153,0.135881,3.19995,1,0.000447283,0,1.11458,1,0.0078125,0.426441,0.426441,0.0220921,4,0.00364583,21.3084,4269289,4,4,0,1,16,300,4,0.3,0.2,0.75,0.0,0.0
141,0.290455,0.359886,1343,3.15222,0.17466,0.144467,0.00672293,0.0867709,0.00430178,0.0432423,0.00286385,0.057299,0.0149359,0.17466,0,9.98685e-05,0,0.0169271,0,0.00520833,0.359939,0.359939,0.00307274,1,0.00368924,4.48837,4269291,4,4,0,1,8,150,16,0.5,0.1,0.75,0.0,0.0
142,0.878421,25.007,33153,39.4391,28.1727,6.27429,0.339915,3.73079,0.166076,1.86133,0.0295676,2.43419,0.658993,28.1727,2,0.000542442,0,1.86979,2,0.00651042,1.36561,1.36561,0.0701126,6,0.00145399,101.243,4263246,6,4,0,1,16,300,16,0.2,0.2,0.75,3608576.0,235520.0
143,0.444202,19.5805,26394,7.16749,20.9072,4.8758,0.27824,2.96044,0.13412,1.48598,0.0208665,1.93227,0.521731,20.9072,3,0.000948982,0,2.97396,3,0.0130208,0.808247,0.808247,0.0896142,9,0.00607639,53.9138,4263247,5,4,0,1,16,300,4,0.2,0.4,0.75,0.0,0.0
144,0.171677,0.959084,3645,1.95794,0.517801,0.389273,0.0200156,0.238306,0.0119911,0.1178,0.00360099,0.158934,0.0404152,0.517801,1,0.000242006,0,1.14062,1,0.0078125,0.200392,0.200392,0.00519147,4,0.00364583,4.20662,4263248,4,4,0,1,8,150,4,0.3,0.2,0.75,0.0,0.0
145,0.175304,1.18083,4482,1.71477,0.632678,0.472047,0.0211737,0.296146,0.0126453,0.145844,0.00390731,0.191745,0.0487423,0.632678,2,0.00026401,0,1.71354,2,0.03125,0.190766,0.190766,0.00577094,5,0.00746528,4.37784,4263249,4,4,0,1,8,150,4,0.4,0.2,0.75,2605056.0,108544.0
146,0.28863,1.75422,6711,3.84884,1.31377,0.761027,0.0450611,0.448935,0.0269378,0.224023,0.00678651,0.309003,0.0780653,1.31377,1,0.000257129,0,1.0625,1,0.0078125,0.37809,0.37809,0.00642197,5,0.0046441,8.35778,4263250,5,4,0,1,8,150,8,0.2,0.4,0.75,0.0,0.0
147,0.295573,3.50577,13225,1.90427,3.28964,1.40802,0.0752899,0.868812,0.0445769,0.430469,0.00891027,0.578803,0.141351,3.28964,3,0.000314433,0,2.90625,3,0.00911458,0.388495,0.388495,0.0111136,9,0.00276228,10.8129,4269302,5,4,0,1,8,150,8,0.5,0.2,0.75,2600960.0,67584.0
148,0.519585,10.5203,14066,21.3829,9.00229,2.63788,0.14455,1.56906,0.070672,0.782545,0.0144321,1.02792,0.281274,9.00229,1,0.000508855,0,1.07292,1,0.0117188,0.93136,0.93136,0.0397864,5,0.00585938,45.0587,4269304,5,4,0,1,16,300,8,0.2,0.2,0.75,0.0,0.0
149,0.279496,0.285598,1080,3.13768,0.152141,0.119094,0.00567047,0.0705562,0.00365874,0.0354266,0.00279273,0.0468536,0.0123113,0.152141,0,9.82182e-05,0,0.00651042,0,0.00260417,0.358904,0.358904,0.00277614,1,0.00195312,4.33912,4269307,4,4,0,1,8,150,16,0.4,0.4,0.75,2748416.0,20480.0
150,0.670292,5.53342,7525,31.0642,4.80775,1.38126,0.0734995,0.81534,0.0369734,0.408632,0.0121263,0.531867,0.146251,4.80775,0,0.000262645,0,0.330729,0,0.00651042,1.03042,1.03042,0.0196251,2,0.00303819,44.5245,4263256,5,4,0,1,16,300,16,0.2,0.1,0.75,0.0,0.0
151,0.270841,2.72509,10340,2.74866,2.01883,1.12896,0.0578243,0.690862,0.034092,0.341726,0.00769509,0.458121,0.114628,2.01883,2,0.000287623,0,2.00521,2,0.00260417,0.356658,0.356658,0.00882969,7,0.00117187,9.2659,4269311,5,4,0,1,8,150,8,0.3,0.05,0.75,2662400.0,20480.0
152,0.172127,1.40344,5227,1.47158,0.740054,0.544318,0.0246154,0.341767,0.0147546,0.16762,0.00417103,0.22206,0.0557735,0.740054,2,0.000263469,0,1.97396,2,0.015625,0.179726,0.179726,0.00596974,6,0.00364583,4.52383,4269313,4,4,0,1,8,150,4,0.5,0.2,0.75,0.0,0.0
153,0.33654,28.1245,106254,0.48908,15.9444,9.17409,0.649453,6.45233,0.373454,3.21205,0.211256,4.22627,0.757203,15.9444,13,0.00100183,1,11.9115,12,0.0904751,0.455921,0.455921,0.054078,22,0.049556,54.6025,4269315,6,4,0,1,8,150,4,0.3,0.05,0.75,3260416.0,33792.0
154,0.325141,20.0592,76478,0.520203,15.0767,7.10055,0.498429,4.83653,0.286156,2.44104,0.0808298,3.23452,0.617319,15.0767,9,0.000873316,0,8.97396,9,0.0524347,0.430918,0.430918,0.0377757,19,0.0255023,43.5712,4263260,6,4,0,1,8,150,4,0.2,0.05,0.75,3043328.0,59392.0
155,0.542477,1.91788,2564,16.9433,0.971015,0.443847,0.0183636,0.272986,0.00959334,0.136144,0.00573569,0.170254,0.0462623,0.971015,0,0.000155486,0,0.0169271,0,0.00455729,0.608074,0.608074,0.00692558,1,0.00358073,21.4438,4269319,4,4,0,1,16,300,16,0.4,0.05,0.75,0.0,0.0
156,0.552942,35.7175,50532,8.55976,18.1632,7.23082,0.131808,5.22378,0.065994,2.55369,0.0445794,2.90968,0.726385,18.1632,5,0.000606875,0,4.69792,5,0.0132813,0.769109,0.769109,0.0873918,12,0.00596584,71.1425,4269321,5,4,0,1,16,300,8,0.4,0.05,0.75,9764864.0,634880.0
157,0.494535,1.74398,2345,16.882,0.939198,0.412838,0.0198288,0.248578,0.0103464,0.1247,0.00568343,0.159303,0.0440224,0.939198,0,0.000157536,0,0.0078125,0,0.00260417,0.657963,0.657963,0.00822656,1,0.0016276,21.1462,4263263,4,4,0,1,16,300,16,0.5,0.4,0.75,0.0,0.0
158,0.271298,5.17074,19672,0.37137,6.48883,2.02764,0.107775,1.29915,0.0629165,0.644626,0.0127925,0.852645,0.198175,6.48883,4,0.000511378,0,4.03646,4,0.015191,0.339737,0.339737,0.0158764,12,0.00597734,14.6978,4263264,5,4,0,1,8,150,4,0.3,0.1,0.75,0.0,0.0
159,0.291736,4.04936,15168,1.52055,3.55609,1.56844,0.0680388,1.00301,0.0402485,0.49323,0.00986066,0.640118,0.15632,3.55609,3,0.000303245,0,2.9974,3,0.00347222,0.380387,0.380387,0.0126573,10,0.00141369,11.3902,4269327,5,4,0,1,8,150,8,0.4,0.025,0.75,0.0,0.0
160,0.243235,4.37943,5929,12.0718,3.16657,1.05855,0.057981,0.637257,0.028421,0.318142,0.00739465,0.417024,0.112189,3.16657,1,0.000405875,0,0.989583,1,0.015625,0.392374,0.392374,0.0154261,4,0.00954861,21.3384,4263329,4,4,0,1,16,300,4,0.2,0.2,0.75,0.0,0.0
161,0.409632,1.03706,1406,17.1246,0.800204,0.26877,0.0155161,0.152356,0.00827432,0.0775055,0.00545285,0.102548,0.0282475,0.800204,0,0.00013788,0,0.00260417,0,0.00260417,0.523324,0.523324,0.00464367,1,0.00130208,20.174,4263267,4,4,0,1,16,300,16,0.2,0.4,0.75,3530752.0,18432.0
162,0.335144,25.8979,98465,0.420371,16.0354,8.59573,0.592197,6.01604,0.340244,3.00403,0.161148,3.94501,0.719028,16.0354,12,0.000994844,1,10.974,11,0.0931149,0.446462,0.446462,0.0485948,22,0.0491159,51.8022,4269335,6,4,0,1,8,150,4,0.3,0.1,0.75,0.0,0.0
163,0.739442,6.37274,8638,31.9517,6.32792,1.59534,0.0835244,0.944398,0.041836,0.472966,0.0125122,0.613289,0.169287,6.32792,1,0.000293124,0,0.722656,1,0.00390625,1.10854,1.10854,0.0230539,3,0.00119358,48.1378,4269337,5,4,0,1,16,300,16,0.3,0.4,0.75,0.0,0.0
164,0.252242,4.97052,18936,0.33835,5.7427,1.97091,0.106565,1.25345,0.0622116,0.622903,0.0124441,0.826096,0.193608,5.7427,4,0.000508027,0,3.98958,4,0.00607639,0.323305,0.323305,0.0154078,12,0.00288907,13.6253,4263270,5,4,0,1,8,150,4,0.3,0.2,0.75,0.0,0.0
165,0.284623,3.4076,12876,1.95345,2.34485,1.36351,0.0664681,0.848006,0.0392542,0.418698,0.00859758,0.555003,0.137447,2.34485,3,0.000312222,0,2.73958,3,0.0143229,0.379158,0.379158,0.0107858,9,0.00382254,9.75343,4263271,5,4,0,1,8,150,8,0.4,0.1,0.75,2662400.0,325632.0
